holiday,temperature,rain,snow,clouds,weather_condition,weather_description,datetime,station_name,traffic_volume
False,24.0,0.0,0.0,25,Clear,Bright day,2024-06-23T14:00:00,Station A,1281
False,19.8,2.8,0.0,21,Rain,Drizzle,2024-06-23T15:00:00,Station A,421
True,20.7,0.0,0.0,93,Clear,Bright day,2024-06-23T16:00:00,Station D,335
True,7.5,0.0,5.0,59,Snow,Heavy Snowfall,2024-06-23T17:00:00,Station D,843
True,25.1,0.0,0.0,25,Clear,Bright day,2024-06-23T18:00:00,Station C,684
True,-0.2,0.0,1.5,70,Snow,Light Snow,2024-06-23T19:00:00,Station B,1483
True,0.7,0.0,0.0,52,Cloudy,Mostly Cloudy,2024-06-23T20:00:00,Station A,1464
True,7.3,0.0,0.0,23,Clear,Bright day,2024-06-23T21:00:00,Station D,832
True,-4.5,0.0,0.0,60,Clear,Bright day,2024-06-23T22:00:00,Station B,682
True,0.0,0.0,0.0,28,Clear,Clear skies,2024-06-23T23:00:00,Station C,265
False,9.7,0.0,0.0,43,Clear,Clear skies,2024-06-24T00:00:00,Station D,969
True,-3.9,0.0,0.0,75,Clear,Sunny,2024-06-24T01:00:00,Station D,1492
False,13.9,0.0,0.0,19,Clear,Clear skies,2024-06-24T02:00:00,Station B,959
True,12.7,0.0,0.0,45,Clear,Bright day,2024-06-24T03:00:00,Station C,430
False,-9.4,0.0,0.0,53,Cloudy,Mostly Cloudy,2024-06-24T04:00:00,Station A,946
False,29.2,0.0,0.0,76,Clear,Bright day,2024-06-24T05:00:00,Station D,397
True,4.6,0.0,0.0,48,Cloudy,Overcast,2024-06-24T06:00:00,Station D,1003
False,27.9,4.8,0.0,73,Rain,Light Rain,2024-06-24T07:00:00,Station D,579
False,10.4,7.7,0.0,29,Rain,Drizzle,2024-06-24T08:00:00,Station C,777
True,26.5,8.2,0.0,86,Rain,Heavy Rain,2024-06-24T09:00:00,Station C,1139
True,28.0,0.0,4.8,83,Snow,Heavy Snowfall,2024-06-24T10:00:00,Station B,1498
False,31.6,0.0,0.0,97,Clear,Bright day,2024-06-24T11:00:00,Station C,279
False,25.4,0.0,1.7,31,Snow,Snow Showers,2024-06-24T12:00:00,Station D,704
True,34.7,0.0,0.3,63,Snow,Heavy Snowfall,2024-06-24T13:00:00,Station C,897
False,28.7,0.0,0.0,8,Cloudy,Partly Cloudy,2024-06-24T14:00:00,Station B,507
False,24.2,0.0,0.0,22,Clear,Sunny,2024-06-24T15:00:00,Station C,705
True,23.5,3.4,0.0,95,Rain,Light Rain,2024-06-24T16:00:00,Station B,465
True,18.1,0.0,0.0,38,Cloudy,Partly Cloudy,2024-06-24T17:00:00,Station B,786
False,5.3,0.0,4.4,6,Snow,Heavy Snowfall,2024-06-24T18:00:00,Station C,740
False,14.1,0.0,3.2,24,Snow,Heavy Snowfall,2024-06-24T19:00:00,Station B,390
True,7.0,0.0,3.7,11,Snow,Heavy Snowfall,2024-06-24T20:00:00,Station B,848
False,1.3,0.0,4.0,94,Snow,Light Snow,2024-06-24T21:00:00,Station D,491
True,34.7,4.7,0.0,83,Rain,Heavy Rain,2024-06-24T22:00:00,Station B,959
True,25.8,0.0,0.0,15,Cloudy,Mostly Cloudy,2024-06-24T23:00:00,Station A,367
True,25.7,0.0,0.0,98,Clear,Sunny,2024-06-25T00:00:00,Station C,409
False,5.7,0.0,1.3,23,Snow,Snow Showers,2024-06-25T01:00:00,Station A,244
False,-7.1,5.4,0.0,35,Rain,Drizzle,2024-06-25T02:00:00,Station C,386
True,24.5,0.0,0.0,33,Clear,Clear skies,2024-06-25T03:00:00,Station B,154
True,-0.9,0.0,0.0,3,Cloudy,Partly Cloudy,2024-06-25T04:00:00,Station D,374
True,20.0,0.0,0.0,41,Cloudy,Partly Cloudy,2024-06-25T05:00:00,Station D,1304
False,9.9,0.0,4.0,46,Snow,Heavy Snowfall,2024-06-25T06:00:00,Station D,1246
True,-3.4,0.0,0.0,24,Clear,Bright day,2024-06-25T07:00:00,Station B,800
False,8.4,0.0,0.0,69,Cloudy,Partly Cloudy,2024-06-25T08:00:00,Station D,1148
True,9.7,0.0,0.0,38,Cloudy,Overcast,2024-06-25T09:00:00,Station C,153
False,14.5,0.0,0.0,46,Cloudy,Partly Cloudy,2024-06-25T10:00:00,Station A,412
True,-0.6,0.0,0.0,50,Cloudy,Overcast,2024-06-25T11:00:00,Station D,862
True,-8.1,4.7,0.0,49,Rain,Drizzle,2024-06-25T12:00:00,Station A,857
False,21.5,0.0,0.0,26,Cloudy,Mostly Cloudy,2024-06-25T13:00:00,Station A,879
True,29.9,5.0,0.0,100,Rain,Drizzle,2024-06-25T14:00:00,Station A,1219
True,1.4,0.0,1.1,30,Snow,Light Snow,2024-06-25T15:00:00,Station A,1442
False,32.8,0.0,0.0,91,Clear,Clear skies,2024-06-25T16:00:00,Station A,250
False,-1.9,0.0,0.7,55,Snow,Snow Showers,2024-06-25T17:00:00,Station B,611
False,23.8,0.0,0.0,37,Clear,Clear skies,2024-06-25T18:00:00,Station C,1142
True,30.3,0.0,0.0,20,Cloudy,Overcast,2024-06-25T19:00:00,Station D,770
True,9.2,0.4,0.0,67,Rain,Drizzle,2024-06-25T20:00:00,Station A,899
False,30.1,0.0,0.0,49,Cloudy,Mostly Cloudy,2024-06-25T21:00:00,Station A,656
False,1.8,0.0,0.0,56,Clear,Sunny,2024-06-25T22:00:00,Station A,1401
False,30.6,0.0,4.8,17,Snow,Heavy Snowfall,2024-06-25T23:00:00,Station A,902
True,34.4,8.7,0.0,40,Rain,Light Rain,2024-06-26T00:00:00,Station D,502
True,29.4,9.1,0.0,7,Rain,Light Rain,2024-06-26T01:00:00,Station D,610
False,23.4,8.5,0.0,34,Rain,Light Rain,2024-06-26T02:00:00,Station B,78
False,10.9,0.0,0.0,87,Clear,Sunny,2024-06-26T03:00:00,Station A,401
True,19.6,0.0,0.0,84,Cloudy,Partly Cloudy,2024-06-26T04:00:00,Station B,758
True,1.4,0.0,4.7,12,Snow,Light Snow,2024-06-26T05:00:00,Station D,1395
False,10.5,0.0,0.0,32,Clear,Clear skies,2024-06-26T06:00:00,Station D,698
True,31.4,0.0,0.0,72,Cloudy,Partly Cloudy,2024-06-26T07:00:00,Station A,1181
True,26.9,0.0,0.0,0,Cloudy,Partly Cloudy,2024-06-26T08:00:00,Station B,418
False,16.4,0.0,0.0,65,Clear,Sunny,2024-06-26T09:00:00,Station B,1442
False,14.6,0.0,4.1,50,Snow,Light Snow,2024-06-26T10:00:00,Station A,904
True,24.2,0.0,0.0,41,Clear,Bright day,2024-06-26T11:00:00,Station C,1027
False,31.3,0.6,0.0,95,Rain,Light Rain,2024-06-26T12:00:00,Station B,1280
True,23.8,0.0,0.0,88,Cloudy,Mostly Cloudy,2024-06-26T13:00:00,Station A,798
True,17.0,0.0,3.9,32,Snow,Heavy Snowfall,2024-06-26T14:00:00,Station B,540
True,24.1,9.3,0.0,6,Rain,Heavy Rain,2024-06-26T15:00:00,Station C,1440
True,-0.5,5.8,0.0,32,Rain,Drizzle,2024-06-26T16:00:00,Station D,594
False,0.1,0.0,0.0,24,Clear,Bright day,2024-06-26T17:00:00,Station C,103
True,15.0,0.0,0.0,36,Clear,Sunny,2024-06-26T18:00:00,Station C,1392
False,5.0,0.6,0.0,2,Rain,Drizzle,2024-06-26T19:00:00,Station A,607
True,-8.8,3.1,0.0,74,Rain,Light Rain,2024-06-26T20:00:00,Station A,1190
False,-5.3,0.0,2.4,21,Snow,Snow Showers,2024-06-26T21:00:00,Station D,641
False,-6.8,0.0,0.0,88,Clear,Clear skies,2024-06-26T22:00:00,Station B,305
False,22.0,0.0,0.0,25,Clear,Bright day,2024-06-26T23:00:00,Station A,780
False,20.3,0.0,1.0,42,Snow,Heavy Snowfall,2024-06-27T00:00:00,Station C,651
True,32.6,0.0,1.1,48,Snow,Snow Showers,2024-06-27T01:00:00,Station D,825
True,-3.3,5.6,0.0,13,Rain,Light Rain,2024-06-27T02:00:00,Station D,1162
True,18.8,0.0,0.0,64,Cloudy,Mostly Cloudy,2024-06-27T03:00:00,Station D,778
False,-0.3,0.0,0.0,39,Clear,Sunny,2024-06-27T04:00:00,Station C,555
False,7.8,0.0,0.0,17,Clear,Clear skies,2024-06-27T05:00:00,Station D,722
False,31.3,0.0,0.0,88,Cloudy,Mostly Cloudy,2024-06-27T06:00:00,Station C,907
True,23.3,0.0,0.0,85,Cloudy,Partly Cloudy,2024-06-27T07:00:00,Station A,925
True,4.2,0.0,0.0,58,Clear,Sunny,2024-06-27T08:00:00,Station D,585
True,7.3,0.0,0.0,62,Cloudy,Mostly Cloudy,2024-06-27T09:00:00,Station C,598
False,-0.6,0.0,0.0,1,Cloudy,Overcast,2024-06-27T10:00:00,Station B,1328
True,21.4,0.0,0.0,94,Cloudy,Mostly Cloudy,2024-06-27T11:00:00,Station C,863
False,17.0,0.0,0.0,23,Cloudy,Overcast,2024-06-27T12:00:00,Station C,1194
False,-6.2,0.0,0.0,11,Clear,Bright day,2024-06-27T13:00:00,Station C,1318
False,2.3,0.0,3.4,42,Snow,Snow Showers,2024-06-27T14:00:00,Station C,1389
False,16.5,6.2,0.0,97,Rain,Heavy Rain,2024-06-27T15:00:00,Station A,1229
False,27.0,3.9,0.0,46,Rain,Heavy Rain,2024-06-27T16:00:00,Station A,738
False,25.1,0.0,1.0,12,Snow,Light Snow,2024-06-27T17:00:00,Station B,1457
True,30.9,0.0,4.5,26,Snow,Light Snow,2024-06-27T18:00:00,Station C,1238
False,21.8,5.0,0.0,14,Rain,Drizzle,2024-06-27T19:00:00,Station A,692
True,11.3,0.0,0.0,4,Cloudy,Mostly Cloudy,2024-06-27T20:00:00,Station C,380
True,20.5,0.0,4.6,8,Snow,Snow Showers,2024-06-27T21:00:00,Station D,1254
True,0.4,0.0,3.8,23,Snow,Snow Showers,2024-06-27T22:00:00,Station C,293
True,31.3,0.0,4.7,71,Snow,Snow Showers,2024-06-27T23:00:00,Station C,276
True,-2.8,0.0,2.8,88,Snow,Light Snow,2024-06-28T00:00:00,Station C,344
True,-2.6,5.8,0.0,83,Rain,Drizzle,2024-06-28T01:00:00,Station D,1429
False,13.8,0.0,0.0,81,Clear,Bright day,2024-06-28T02:00:00,Station D,254
False,10.9,2.3,0.0,24,Rain,Light Rain,2024-06-28T03:00:00,Station C,1496
True,-4.4,0.0,2.8,26,Snow,Snow Showers,2024-06-28T04:00:00,Station D,1061
False,18.0,0.0,2.7,96,Snow,Heavy Snowfall,2024-06-28T05:00:00,Station A,245
True,-7.3,0.0,0.0,0,Clear,Clear skies,2024-06-28T06:00:00,Station C,606
False,-3.3,0.0,5.0,5,Snow,Snow Showers,2024-06-28T07:00:00,Station C,154
True,34.6,0.0,2.9,98,Snow,Light Snow,2024-06-28T08:00:00,Station A,1123
False,10.4,2.1,0.0,19,Rain,Drizzle,2024-06-28T09:00:00,Station C,597
False,-4.8,0.0,0.0,47,Cloudy,Mostly Cloudy,2024-06-28T10:00:00,Station D,1364
False,18.4,0.0,5.0,52,Snow,Heavy Snowfall,2024-06-28T11:00:00,Station B,962
True,11.8,0.0,0.0,85,Cloudy,Mostly Cloudy,2024-06-28T12:00:00,Station D,187
False,23.5,0.0,0.0,75,Cloudy,Mostly Cloudy,2024-06-28T13:00:00,Station C,342
False,26.3,0.0,2.8,88,Snow,Light Snow,2024-06-28T14:00:00,Station A,449
False,31.8,0.0,1.3,37,Snow,Snow Showers,2024-06-28T15:00:00,Station A,373
False,-4.6,0.0,0.0,37,Clear,Bright day,2024-06-28T16:00:00,Station A,253
True,5.8,0.0,5.0,59,Snow,Light Snow,2024-06-28T17:00:00,Station D,946
False,9.8,0.0,4.8,13,Snow,Snow Showers,2024-06-28T18:00:00,Station D,68
True,15.6,0.0,0.1,20,Snow,Heavy Snowfall,2024-06-28T19:00:00,Station B,652
False,8.3,0.0,4.7,92,Snow,Light Snow,2024-06-28T20:00:00,Station A,393
True,1.1,0.7,0.0,39,Rain,Drizzle,2024-06-28T21:00:00,Station B,1361
True,3.9,4.2,0.0,65,Rain,Heavy Rain,2024-06-28T22:00:00,Station A,1038
True,7.3,0.0,0.0,36,Clear,Bright day,2024-06-28T23:00:00,Station D,1007
True,17.9,0.0,0.0,55,Cloudy,Partly Cloudy,2024-06-29T00:00:00,Station A,850
True,26.6,0.0,0.0,84,Clear,Sunny,2024-06-29T01:00:00,Station C,854
True,18.1,0.0,0.0,89,Clear,Sunny,2024-06-29T02:00:00,Station C,1015
False,20.2,0.0,0.0,98,Cloudy,Partly Cloudy,2024-06-29T03:00:00,Station B,934
True,2.9,0.0,1.2,41,Snow,Snow Showers,2024-06-29T04:00:00,Station D,1350
False,28.8,0.0,0.0,88,Clear,Sunny,2024-06-29T05:00:00,Station B,1207
False,-2.5,0.0,0.0,89,Cloudy,Overcast,2024-06-29T06:00:00,Station C,1075
True,14.9,0.0,0.0,46,Clear,Bright day,2024-06-29T07:00:00,Station D,188
False,0.1,1.2,0.0,57,Rain,Drizzle,2024-06-29T08:00:00,Station A,824
True,5.0,3.7,0.0,45,Rain,Heavy Rain,2024-06-29T09:00:00,Station D,887
False,-9.5,0.0,0.0,56,Clear,Clear skies,2024-06-29T10:00:00,Station A,762
False,18.0,3.7,0.0,20,Rain,Drizzle,2024-06-29T11:00:00,Station A,1201
False,-5.8,7.7,0.0,37,Rain,Drizzle,2024-06-29T12:00:00,Station D,753
True,7.9,1.5,0.0,71,Rain,Heavy Rain,2024-06-29T13:00:00,Station B,867
False,7.2,0.0,0.0,4,Clear,Bright day,2024-06-29T14:00:00,Station D,433
False,-6.1,0.0,0.0,46,Clear,Bright day,2024-06-29T15:00:00,Station C,1252
False,-1.0,0.0,0.0,74,Clear,Bright day,2024-06-29T16:00:00,Station C,1116
False,27.6,0.0,0.0,8,Cloudy,Overcast,2024-06-29T17:00:00,Station C,403
False,13.8,0.2,0.0,42,Rain,Heavy Rain,2024-06-29T18:00:00,Station C,185
True,32.2,0.0,0.0,25,Clear,Clear skies,2024-06-29T19:00:00,Station B,903
False,4.4,0.0,4.0,9,Snow,Light Snow,2024-06-29T20:00:00,Station C,933
False,28.1,0.0,0.0,16,Cloudy,Overcast,2024-06-29T21:00:00,Station B,585
True,2.1,0.0,0.0,13,Clear,Sunny,2024-06-29T22:00:00,Station A,1465
True,15.1,0.0,0.0,78,Clear,Bright day,2024-06-29T23:00:00,Station D,608
True,24.6,0.0,0.0,57,Cloudy,Overcast,2024-06-30T00:00:00,Station C,668
True,23.9,0.0,0.0,62,Clear,Sunny,2024-06-30T01:00:00,Station D,1281
True,13.2,0.0,0.0,41,Clear,Clear skies,2024-06-30T02:00:00,Station A,1263
False,-9.3,0.0,0.0,34,Clear,Bright day,2024-06-30T03:00:00,Station A,493
True,14.9,7.4,0.0,4,Rain,Heavy Rain,2024-06-30T04:00:00,Station A,1473
False,33.1,0.0,0.0,43,Cloudy,Mostly Cloudy,2024-06-30T05:00:00,Station D,1111
True,25.0,0.0,0.0,13,Cloudy,Partly Cloudy,2024-06-30T06:00:00,Station A,190
True,-9.0,1.4,0.0,53,Rain,Light Rain,2024-06-30T07:00:00,Station D,1353
True,27.3,0.0,0.7,57,Snow,Heavy Snowfall,2024-06-30T08:00:00,Station C,285
False,25.0,0.0,0.0,50,Cloudy,Partly Cloudy,2024-06-30T09:00:00,Station C,155
True,-6.6,1.7,0.0,76,Rain,Light Rain,2024-06-30T10:00:00,Station C,59
False,22.6,0.0,0.0,10,Cloudy,Partly Cloudy,2024-06-30T11:00:00,Station B,581
False,22.2,8.7,0.0,63,Rain,Heavy Rain,2024-06-30T12:00:00,Station D,909
False,-9.0,0.0,0.0,27,Clear,Sunny,2024-06-30T13:00:00,Station D,1226
False,15.6,0.0,0.0,64,Cloudy,Mostly Cloudy,2024-06-30T14:00:00,Station C,861
False,5.8,0.0,0.7,34,Snow,Light Snow,2024-06-30T15:00:00,Station A,1496
False,-9.0,0.0,0.0,28,Cloudy,Mostly Cloudy,2024-06-30T16:00:00,Station B,352
False,-5.8,0.0,0.5,32,Snow,Snow Showers,2024-06-30T17:00:00,Station D,495
False,14.5,1.2,0.0,41,Rain,Drizzle,2024-06-30T18:00:00,Station D,77
True,29.8,0.0,0.0,39,Cloudy,Partly Cloudy,2024-06-30T19:00:00,Station B,124
False,20.4,4.7,0.0,18,Rain,Drizzle,2024-06-30T20:00:00,Station C,1136
False,9.5,0.0,0.0,1,Cloudy,Partly Cloudy,2024-06-30T21:00:00,Station A,834
False,19.9,0.0,0.0,47,Cloudy,Overcast,2024-06-30T22:00:00,Station B,1274
True,-2.7,0.0,2.7,88,Snow,Snow Showers,2024-06-30T23:00:00,Station D,219
False,-4.5,0.0,0.0,32,Cloudy,Partly Cloudy,2024-07-01T00:00:00,Station C,471
True,30.7,0.0,0.0,20,Clear,Sunny,2024-07-01T01:00:00,Station D,324
False,20.5,0.0,0.6,10,Snow,Light Snow,2024-07-01T02:00:00,Station D,656
True,24.1,0.0,2.3,84,Snow,Snow Showers,2024-07-01T03:00:00,Station B,797
True,1.1,0.7,0.0,89,Rain,Light Rain,2024-07-01T04:00:00,Station A,494
True,23.7,0.0,4.3,84,Snow,Snow Showers,2024-07-01T05:00:00,Station A,1354
True,1.6,0.0,3.2,95,Snow,Light Snow,2024-07-01T06:00:00,Station D,155
False,14.8,5.1,0.0,0,Rain,Drizzle,2024-07-01T07:00:00,Station A,555
False,25.7,0.0,2.2,2,Snow,Heavy Snowfall,2024-07-01T08:00:00,Station B,1024
True,32.0,0.0,0.0,95,Cloudy,Partly Cloudy,2024-07-01T09:00:00,Station B,341
True,-4.2,0.0,0.0,78,Cloudy,Partly Cloudy,2024-07-01T10:00:00,Station B,590
False,24.6,0.0,1.3,57,Snow,Light Snow,2024-07-01T11:00:00,Station D,963
False,26.2,0.0,0.0,84,Clear,Sunny,2024-07-01T12:00:00,Station B,1126
True,13.7,0.0,0.0,36,Clear,Sunny,2024-07-01T13:00:00,Station A,934
False,0.4,0.0,0.0,67,Cloudy,Mostly Cloudy,2024-07-01T14:00:00,Station D,861
False,-9.3,0.0,0.0,100,Cloudy,Partly Cloudy,2024-07-01T15:00:00,Station C,1416
False,19.9,0.0,0.0,47,Cloudy,Partly Cloudy,2024-07-01T16:00:00,Station C,1266
True,15.9,0.0,0.0,49,Clear,Bright day,2024-07-01T17:00:00,Station D,550
True,19.0,0.0,0.0,16,Cloudy,Partly Cloudy,2024-07-01T18:00:00,Station C,161
False,28.3,0.0,3.5,10,Snow,Snow Showers,2024-07-01T19:00:00,Station C,1021
False,19.9,0.0,5.0,67,Snow,Light Snow,2024-07-01T20:00:00,Station D,1216
False,29.1,0.0,0.0,28,Clear,Bright day,2024-07-01T21:00:00,Station D,716
False,33.8,0.0,0.0,90,Cloudy,Mostly Cloudy,2024-07-01T22:00:00,Station C,285
True,32.9,0.0,0.0,29,Cloudy,Overcast,2024-07-01T23:00:00,Station D,730
True,12.2,0.0,0.7,27,Snow,Heavy Snowfall,2024-07-02T00:00:00,Station C,1431
False,24.5,5.6,0.0,37,Rain,Drizzle,2024-07-02T01:00:00,Station D,1324
True,11.5,0.0,0.0,90,Clear,Sunny,2024-07-02T02:00:00,Station D,1334
True,22.3,0.0,0.0,70,Clear,Sunny,2024-07-02T03:00:00,Station A,302
True,12.7,4.1,0.0,22,Rain,Heavy Rain,2024-07-02T04:00:00,Station A,902
True,4.5,3.2,0.0,10,Rain,Heavy Rain,2024-07-02T05:00:00,Station B,746
True,-5.6,0.0,3.4,56,Snow,Light Snow,2024-07-02T06:00:00,Station A,78
True,21.3,9.0,0.0,65,Rain,Drizzle,2024-07-02T07:00:00,Station C,608
False,30.5,0.0,4.9,86,Snow,Snow Showers,2024-07-02T08:00:00,Station B,1467
True,3.4,0.0,0.0,79,Cloudy,Overcast,2024-07-02T09:00:00,Station C,1107
True,-4.4,0.0,0.0,58,Clear,Bright day,2024-07-02T10:00:00,Station C,1001
True,19.4,0.0,0.0,23,Clear,Sunny,2024-07-02T11:00:00,Station C,574
False,10.8,0.0,0.0,55,Cloudy,Mostly Cloudy,2024-07-02T12:00:00,Station C,1433
False,-0.4,0.0,3.9,56,Snow,Snow Showers,2024-07-02T13:00:00,Station D,316
False,-0.7,0.7,0.0,6,Rain,Drizzle,2024-07-02T14:00:00,Station D,663
True,11.2,4.8,0.0,0,Rain,Drizzle,2024-07-02T15:00:00,Station A,1339
False,32.3,0.0,3.0,10,Snow,Snow Showers,2024-07-02T16:00:00,Station A,1035
True,24.3,0.0,1.4,77,Snow,Snow Showers,2024-07-02T17:00:00,Station D,360
False,24.6,0.0,0.0,37,Cloudy,Partly Cloudy,2024-07-02T18:00:00,Station A,804
False,-3.1,0.0,0.0,27,Clear,Bright day,2024-07-02T19:00:00,Station B,453
False,4.7,0.0,0.0,46,Cloudy,Partly Cloudy,2024-07-02T20:00:00,Station C,962
True,-9.5,9.7,0.0,93,Rain,Drizzle,2024-07-02T21:00:00,Station B,241
False,21.0,0.0,0.0,66,Cloudy,Partly Cloudy,2024-07-02T22:00:00,Station D,1386
True,8.7,6.8,0.0,92,Rain,Drizzle,2024-07-02T23:00:00,Station D,197
True,17.4,0.0,0.0,33,Clear,Bright day,2024-07-03T00:00:00,Station D,1358
True,24.7,0.0,0.0,13,Cloudy,Partly Cloudy,2024-07-03T01:00:00,Station D,858
False,3.4,0.0,4.3,89,Snow,Light Snow,2024-07-03T02:00:00,Station C,128
False,-0.2,0.0,3.3,51,Snow,Light Snow,2024-07-03T03:00:00,Station C,461
False,20.5,0.0,0.0,45,Clear,Sunny,2024-07-03T04:00:00,Station A,846
False,33.4,0.0,4.2,94,Snow,Heavy Snowfall,2024-07-03T05:00:00,Station D,163
True,23.3,0.0,0.0,26,Clear,Bright day,2024-07-03T06:00:00,Station A,795
False,8.7,0.0,0.0,77,Cloudy,Mostly Cloudy,2024-07-03T07:00:00,Station D,377
False,23.7,3.9,0.0,74,Rain,Drizzle,2024-07-03T08:00:00,Station B,993
False,3.4,5.9,0.0,46,Rain,Light Rain,2024-07-03T09:00:00,Station A,125
True,24.5,0.0,1.6,77,Snow,Snow Showers,2024-07-03T10:00:00,Station B,1491
True,-4.3,0.0,0.0,84,Clear,Bright day,2024-07-03T11:00:00,Station A,556
True,7.6,0.0,0.0,16,Cloudy,Partly Cloudy,2024-07-03T12:00:00,Station A,1221
False,-3.0,0.0,3.8,2,Snow,Light Snow,2024-07-03T13:00:00,Station C,1147
False,-6.2,0.0,3.0,61,Snow,Light Snow,2024-07-03T14:00:00,Station C,188
True,16.6,0.0,0.0,92,Clear,Clear skies,2024-07-03T15:00:00,Station C,897
False,15.1,1.6,0.0,43,Rain,Heavy Rain,2024-07-03T16:00:00,Station D,500
True,12.1,0.3,0.0,71,Rain,Light Rain,2024-07-03T17:00:00,Station B,945
True,25.0,0.0,0.0,70,Cloudy,Overcast,2024-07-03T18:00:00,Station B,413
False,28.4,0.0,0.0,69,Cloudy,Overcast,2024-07-03T19:00:00,Station C,1129
False,26.1,0.0,0.0,44,Cloudy,Partly Cloudy,2024-07-03T20:00:00,Station C,1275
False,13.7,0.0,0.0,52,Cloudy,Partly Cloudy,2024-07-03T21:00:00,Station D,684
True,6.2,0.3,0.0,86,Rain,Drizzle,2024-07-03T22:00:00,Station D,1451
False,-9.6,0.0,0.0,97,Clear,Bright day,2024-07-03T23:00:00,Station B,301
False,11.6,0.0,0.0,69,Clear,Clear skies,2024-07-04T00:00:00,Station A,875
True,-5.0,0.1,0.0,69,Rain,Light Rain,2024-07-04T01:00:00,Station A,1134
False,16.8,0.0,1.3,62,Snow,Light Snow,2024-07-04T02:00:00,Station A,1073
True,26.5,0.0,4.8,68,Snow,Snow Showers,2024-07-04T03:00:00,Station B,821
False,4.9,0.0,1.2,97,Snow,Snow Showers,2024-07-04T04:00:00,Station C,959
True,32.9,0.0,0.0,25,Cloudy,Overcast,2024-07-04T05:00:00,Station D,1232
False,-4.9,0.0,0.0,64,Cloudy,Overcast,2024-07-04T06:00:00,Station D,202
False,3.1,0.0,0.0,62,Cloudy,Overcast,2024-07-04T07:00:00,Station B,1175
False,4.5,1.6,0.0,6,Rain,Light Rain,2024-07-04T08:00:00,Station C,1279
True,11.3,0.0,0.0,32,Clear,Bright day,2024-07-04T09:00:00,Station C,903
False,16.8,0.0,4.7,20,Snow,Light Snow,2024-07-04T10:00:00,Station D,1046
True,15.7,0.0,4.7,2,Snow,Heavy Snowfall,2024-07-04T11:00:00,Station D,1239
False,3.4,0.0,1.2,96,Snow,Light Snow,2024-07-04T12:00:00,Station A,942
False,10.3,3.0,0.0,67,Rain,Drizzle,2024-07-04T13:00:00,Station D,1269
False,1.0,0.0,3.1,14,Snow,Snow Showers,2024-07-04T14:00:00,Station C,568
False,0.9,0.0,0.0,55,Clear,Sunny,2024-07-04T15:00:00,Station D,1206
True,11.5,0.0,1.2,32,Snow,Light Snow,2024-07-04T16:00:00,Station C,1361
False,2.3,0.0,0.0,64,Cloudy,Partly Cloudy,2024-07-04T17:00:00,Station B,982
True,28.6,0.0,0.0,100,Clear,Bright day,2024-07-04T18:00:00,Station D,1321
True,12.2,8.7,0.0,47,Rain,Light Rain,2024-07-04T19:00:00,Station D,1151
False,25.1,0.0,0.0,81,Clear,Bright day,2024-07-04T20:00:00,Station B,172
False,5.8,1.1,0.0,36,Rain,Heavy Rain,2024-07-04T21:00:00,Station A,521
True,4.5,5.7,0.0,4,Rain,Heavy Rain,2024-07-04T22:00:00,Station C,1220
False,8.4,0.0,0.0,37,Cloudy,Overcast,2024-07-04T23:00:00,Station C,1396
False,0.5,0.0,0.0,78,Cloudy,Partly Cloudy,2024-07-05T00:00:00,Station B,163
False,29.5,0.0,0.0,47,Cloudy,Mostly Cloudy,2024-07-05T01:00:00,Station B,448
True,20.2,0.2,0.0,74,Rain,Drizzle,2024-07-05T02:00:00,Station D,860
False,8.2,0.0,0.0,76,Clear,Bright day,2024-07-05T03:00:00,Station B,50
True,11.2,6.5,0.0,81,Rain,Drizzle,2024-07-05T04:00:00,Station D,1180
True,28.3,0.0,0.0,59,Cloudy,Overcast,2024-07-05T05:00:00,Station D,920
False,16.1,0.0,3.6,28,Snow,Snow Showers,2024-07-05T06:00:00,Station D,945
True,15.6,0.0,4.1,84,Snow,Light Snow,2024-07-05T07:00:00,Station A,736
False,19.8,4.4,0.0,46,Rain,Light Rain,2024-07-05T08:00:00,Station C,337
True,31.8,0.0,0.0,2,Clear,Bright day,2024-07-05T09:00:00,Station A,1303
True,6.0,0.0,0.0,51,Cloudy,Partly Cloudy,2024-07-05T10:00:00,Station B,968
False,-9.3,0.0,3.4,30,Snow,Snow Showers,2024-07-05T11:00:00,Station C,769
False,9.9,0.0,0.0,58,Clear,Sunny,2024-07-05T12:00:00,Station A,466
False,-5.9,8.8,0.0,70,Rain,Drizzle,2024-07-05T13:00:00,Station C,1182
True,12.3,7.1,0.0,0,Rain,Heavy Rain,2024-07-05T14:00:00,Station A,460
False,17.8,0.0,2.2,43,Snow,Light Snow,2024-07-05T15:00:00,Station B,494
True,-6.3,0.0,0.0,44,Clear,Clear skies,2024-07-05T16:00:00,Station D,438
True,-7.1,0.0,0.5,23,Snow,Heavy Snowfall,2024-07-05T17:00:00,Station D,844
False,11.8,0.0,0.0,23,Clear,Sunny,2024-07-05T18:00:00,Station D,1116
True,3.0,0.0,0.0,14,Cloudy,Partly Cloudy,2024-07-05T19:00:00,Station D,1224
True,-5.3,0.0,0.0,60,Cloudy,Partly Cloudy,2024-07-05T20:00:00,Station A,544
True,6.7,0.0,0.0,67,Clear,Clear skies,2024-07-05T21:00:00,Station B,491
True,25.0,0.0,0.0,54,Cloudy,Partly Cloudy,2024-07-05T22:00:00,Station C,1106
