station_name,datetime,precipitation,snow,temperature,weather_condition,clouds
Station C,2024-09-20T00:00:00,0.8,0.1,3.8,Snow,9
Station C,2024-09-20T01:00:00,0.0,0.0,29.6,Cloudy,79
Station A,2024-09-20T02:00:00,0.1,0.0,9.1,Rain,5
Station D,2024-09-20T03:00:00,0.0,0.0,-1.7,Clear,10
Station A,2024-09-20T04:00:00,0.0,0.0,29.3,Cloudy,29
Station C,2024-09-20T05:00:00,0.0,0.0,20.9,Clear,88
Station D,2024-09-20T06:00:00,0.0,0.0,-1.1,Cloudy,18
Station B,2024-09-20T07:00:00,0.0,0.0,15.9,Cloudy,28
Station A,2024-09-20T08:00:00,0.0,0.0,18.2,Clear,30
Station D,2024-09-20T09:00:00,0.0,0.0,27.1,Cloudy,69
Station D,2024-09-20T10:00:00,8.2,1.2,32.4,Snow,56
Station B,2024-09-20T11:00:00,4.1,0.5,28.2,Snow,97
Station D,2024-09-20T12:00:00,0.2,0.0,2.2,Rain,58
Station D,2024-09-20T13:00:00,0.0,0.0,20.4,Clear,39
Station A,2024-09-20T14:00:00,8.4,2.6,-7.7,Snow,18
Station A,2024-09-20T15:00:00,2.2,0.0,31.5,Rain,30
Station A,2024-09-20T16:00:00,0.0,0.0,33.2,Clear,89
Station B,2024-09-20T17:00:00,0.0,0.0,5.2,Clear,80
Station C,2024-09-20T18:00:00,0.0,0.0,2.7,Clear,36
Station B,2024-09-20T19:00:00,0.0,0.0,21.8,Clear,18
Station D,2024-09-20T20:00:00,0.0,0.0,7.0,Clear,86
Station C,2024-09-20T21:00:00,0.0,0.0,23.3,Clear,66
Station D,2024-09-20T22:00:00,0.0,0.0,0.8,Cloudy,16
Station A,2024-09-20T23:00:00,2.9,0.0,22.0,Rain,61
Station D,2024-09-21T00:00:00,0.0,0.0,8.6,Cloudy,22
Station C,2024-09-21T01:00:00,0.0,0.0,31.9,Cloudy,46
Station C,2024-09-21T02:00:00,0.0,0.0,0.5,Clear,55
Station D,2024-09-21T03:00:00,7.1,0.0,24.9,Rain,100
Station A,2024-09-21T04:00:00,0.0,0.0,20.8,Cloudy,21
Station A,2024-09-21T05:00:00,0.0,0.0,19.2,Cloudy,77
Station A,2024-09-21T06:00:00,0.0,0.0,6.5,Clear,70
Station A,2024-09-21T07:00:00,1.9,0.0,-7.9,Rain,49
Station D,2024-09-21T08:00:00,0.0,0.0,16.6,Cloudy,65
Station A,2024-09-21T09:00:00,0.0,0.0,0.9,Cloudy,88
Station D,2024-09-21T10:00:00,1.4,0.5,7.8,Snow,48
Station C,2024-09-21T11:00:00,7.9,4.8,24.7,Snow,65
Station B,2024-09-21T12:00:00,0.0,0.0,12.4,Cloudy,39
Station A,2024-09-21T13:00:00,0.0,0.0,26.8,Clear,82
Station A,2024-09-21T14:00:00,0.0,0.0,34.9,Clear,23
Station A,2024-09-21T15:00:00,0.0,0.0,3.4,Clear,89
Station A,2024-09-21T16:00:00,2.7,0.0,0.5,Rain,94
Station D,2024-09-21T17:00:00,5.6,0.0,25.8,Rain,18
Station A,2024-09-21T18:00:00,0.0,0.0,16.6,Clear,11
Station C,2024-09-21T19:00:00,1.0,0.0,-7.2,Rain,0
Station A,2024-09-21T20:00:00,0.0,0.0,-8.0,Cloudy,80
Station D,2024-09-21T21:00:00,0.0,0.0,-9.8,Clear,61
Station D,2024-09-21T22:00:00,6.9,0.0,4.0,Rain,52
Station A,2024-09-21T23:00:00,7.7,4.6,13.9,Snow,16
Station D,2024-09-22T00:00:00,7.8,1.3,-3.7,Snow,77
Station C,2024-09-22T01:00:00,3.1,3.8,28.3,Snow,18
Station D,2024-09-22T02:00:00,0.0,0.0,33.4,Cloudy,83
Station A,2024-09-22T03:00:00,9.7,2.9,32.8,Snow,0
Station B,2024-09-22T04:00:00,0.0,0.0,30.2,Cloudy,8
Station A,2024-09-22T05:00:00,5.3,1.9,34.5,Snow,54
Station C,2024-09-22T06:00:00,0.0,0.0,13.1,Cloudy,44
Station D,2024-09-22T07:00:00,0.0,0.0,28.9,Clear,99
Station B,2024-09-22T08:00:00,3.5,4.3,7.5,Snow,40
Station D,2024-09-22T09:00:00,4.6,0.0,7.5,Rain,50
Station A,2024-09-22T10:00:00,0.0,0.0,-8.2,Clear,17
Station A,2024-09-22T11:00:00,5.7,0.0,13.7,Rain,80
Station B,2024-09-22T12:00:00,8.7,0.7,6.3,Snow,23
Station C,2024-09-22T13:00:00,0.0,0.0,22.1,Clear,91
Station C,2024-09-22T14:00:00,0.0,0.0,8.8,Clear,66
Station B,2024-09-22T15:00:00,0.0,0.0,-0.8,Clear,32
Station D,2024-09-22T16:00:00,8.7,0.0,-4.1,Rain,27
Station B,2024-09-22T17:00:00,0.0,0.0,14.5,Cloudy,74
Station A,2024-09-22T18:00:00,4.9,0.0,-7.9,Rain,0
Station C,2024-09-22T19:00:00,0.0,0.0,30.1,Clear,13
Station C,2024-09-22T20:00:00,0.0,0.0,27.5,Clear,18
Station A,2024-09-22T21:00:00,6.8,0.0,-7.5,Rain,78
Station D,2024-09-22T22:00:00,0.0,0.0,17.2,Cloudy,50
Station B,2024-09-22T23:00:00,5.4,1.9,13.9,Snow,34
Station D,2024-09-23T00:00:00,0.0,0.0,32.9,Cloudy,49
Station D,2024-09-23T01:00:00,4.1,4.6,-1.7,Snow,40
Station B,2024-09-23T02:00:00,8.5,3.5,-5.5,Snow,79
Station A,2024-09-23T03:00:00,2.6,0.0,21.1,Rain,12
Station A,2024-09-23T04:00:00,8.0,0.0,25.7,Rain,4
Station A,2024-09-23T05:00:00,3.0,0.0,-2.7,Rain,55
Station D,2024-09-23T06:00:00,7.2,4.3,33.2,Snow,66
Station A,2024-09-23T07:00:00,0.0,0.0,10.8,Cloudy,67
Station A,2024-09-23T08:00:00,2.4,0.0,-9.0,Rain,21
Station B,2024-09-23T09:00:00,0.0,0.0,-9.3,Clear,39
Station D,2024-09-23T10:00:00,8.0,4.2,22.7,Snow,87
Station B,2024-09-23T11:00:00,5.0,2.9,0.5,Snow,29
Station C,2024-09-23T12:00:00,2.8,0.0,19.5,Rain,50
Station A,2024-09-23T13:00:00,3.9,0.0,33.1,Rain,37
Station D,2024-09-23T14:00:00,0.0,0.0,25.2,Cloudy,7
Station A,2024-09-23T15:00:00,0.7,0.0,10.1,Rain,50
Station A,2024-09-23T16:00:00,0.0,0.0,22.2,Clear,27
Station B,2024-09-23T17:00:00,1.3,0.0,21.2,Rain,61
Station A,2024-09-23T18:00:00,8.6,0.0,24.1,Rain,58
Station A,2024-09-23T19:00:00,0.0,0.0,24.4,Clear,7
Station C,2024-09-23T20:00:00,2.4,4.7,7.2,Snow,98
Station D,2024-09-23T21:00:00,8.8,0.0,-3.0,Rain,55
Station A,2024-09-23T22:00:00,1.8,4.6,14.3,Snow,40
Station B,2024-09-23T23:00:00,2.3,2.4,-4.7,Snow,3
Station D,2024-09-24T00:00:00,0.0,0.0,20.2,Cloudy,0
Station C,2024-09-24T01:00:00,0.0,0.0,-3.7,Cloudy,99
Station C,2024-09-24T02:00:00,9.2,4.7,11.4,Snow,62
Station B,2024-09-24T03:00:00,2.9,0.0,33.5,Rain,14
Station A,2024-09-24T04:00:00,8.7,4.7,6.2,Snow,56
Station C,2024-09-24T05:00:00,8.2,1.8,6.7,Snow,70
Station B,2024-09-24T06:00:00,3.9,3.4,0.9,Snow,72
Station D,2024-09-24T07:00:00,5.2,0.0,-1.7,Rain,18
Station A,2024-09-24T08:00:00,2.4,5.0,13.9,Snow,61
Station D,2024-09-24T09:00:00,9.4,3.9,3.5,Snow,56
Station A,2024-09-24T10:00:00,0.0,0.0,-7.0,Clear,24
Station D,2024-09-24T11:00:00,9.7,4.4,32.7,Snow,72
Station C,2024-09-24T12:00:00,0.0,0.0,4.9,Cloudy,1
Station C,2024-09-24T13:00:00,4.0,0.7,33.6,Snow,68
Station C,2024-09-24T14:00:00,7.2,4.3,-5.8,Snow,42
Station A,2024-09-24T15:00:00,0.0,0.0,3.2,Cloudy,8
Station B,2024-09-24T16:00:00,7.5,3.7,-7.9,Snow,79
Station A,2024-09-24T17:00:00,8.1,0.0,27.7,Rain,55
Station C,2024-09-24T18:00:00,0.0,0.0,8.7,Cloudy,78
Station C,2024-09-24T19:00:00,1.8,0.0,29.0,Rain,88
Station B,2024-09-24T20:00:00,3.7,0.0,33.1,Rain,49
Station D,2024-09-24T21:00:00,1.1,2.7,31.4,Snow,25
Station B,2024-09-24T22:00:00,2.1,0.4,-4.4,Snow,91
Station A,2024-09-24T23:00:00,0.3,0.0,13.3,Rain,76
Station C,2024-09-25T00:00:00,4.9,0.0,10.1,Rain,46
Station B,2024-09-25T01:00:00,0.0,0.0,-6.9,Cloudy,77
Station B,2024-09-25T02:00:00,7.3,1.3,16.1,Snow,49
Station A,2024-09-25T03:00:00,8.1,0.0,17.0,Rain,49
Station D,2024-09-25T04:00:00,3.3,0.0,2.3,Rain,65
Station B,2024-09-25T05:00:00,2.6,1.5,18.1,Snow,6
Station A,2024-09-25T06:00:00,0.0,0.0,8.0,Clear,48
Station B,2024-09-25T07:00:00,0.0,0.0,-3.4,Clear,53
Station C,2024-09-25T08:00:00,2.7,1.5,34.4,Snow,22
Station C,2024-09-25T09:00:00,0.0,0.0,31.8,Cloudy,87
Station C,2024-09-25T10:00:00,0.0,0.0,15.5,Cloudy,87
Station A,2024-09-25T11:00:00,0.0,0.0,-8.3,Cloudy,17
Station A,2024-09-25T12:00:00,0.0,0.0,20.8,Cloudy,82
Station D,2024-09-25T13:00:00,8.4,0.0,4.6,Rain,4
Station B,2024-09-25T14:00:00,5.4,4.5,-9.9,Snow,1
Station A,2024-09-25T15:00:00,0.0,0.0,-7.9,Clear,96
Station D,2024-09-25T16:00:00,0.0,0.0,0.9,Clear,60
Station B,2024-09-25T17:00:00,8.8,1.5,33.0,Snow,59
Station A,2024-09-25T18:00:00,0.0,0.0,-0.2,Cloudy,17
Station B,2024-09-25T19:00:00,8.9,1.2,9.6,Snow,91
Station B,2024-09-25T20:00:00,0.0,0.0,9.0,Clear,79
Station D,2024-09-25T21:00:00,0.0,0.0,2.2,Cloudy,17
Station A,2024-09-25T22:00:00,0.0,0.0,32.9,Cloudy,45
Station B,2024-09-25T23:00:00,0.0,0.0,11.5,Cloudy,2
Station B,2024-09-26T00:00:00,4.1,0.0,-9.1,Rain,59
Station B,2024-09-26T01:00:00,8.2,0.0,30.4,Rain,32
Station D,2024-09-26T02:00:00,0.0,0.0,0.4,Clear,13
Station D,2024-09-26T03:00:00,0.4,1.5,-4.7,Snow,26
Station D,2024-09-26T04:00:00,0.0,0.0,32.6,Cloudy,73
Station B,2024-09-26T05:00:00,0.0,0.0,26.0,Clear,1
Station C,2024-09-26T06:00:00,6.8,3.5,7.0,Snow,17
Station B,2024-09-26T07:00:00,1.5,1.5,-6.8,Snow,81
Station B,2024-09-26T08:00:00,5.2,4.2,31.8,Snow,20
Station D,2024-09-26T09:00:00,7.1,1.5,30.1,Snow,94
Station C,2024-09-26T10:00:00,0.0,0.0,23.0,Clear,93
Station D,2024-09-26T11:00:00,10.0,0.0,23.5,Rain,28
Station B,2024-09-26T12:00:00,0.0,0.0,5.0,Cloudy,74
Station A,2024-09-26T13:00:00,0.0,0.0,11.2,Clear,65
Station A,2024-09-26T14:00:00,0.0,0.0,-4.2,Cloudy,22
Station B,2024-09-26T15:00:00,0.0,0.0,14.4,Cloudy,5
Station A,2024-09-26T16:00:00,0.0,0.0,9.1,Clear,37
Station A,2024-09-26T17:00:00,0.0,0.0,11.2,Clear,36
Station D,2024-09-26T18:00:00,1.0,0.0,17.6,Rain,72
Station A,2024-09-26T19:00:00,7.4,2.6,4.6,Snow,53
Station D,2024-09-26T20:00:00,0.0,0.0,10.9,Clear,23
Station A,2024-09-26T21:00:00,0.0,0.0,-7.6,Cloudy,44
Station A,2024-09-26T22:00:00,4.6,4.2,-4.3,Snow,25
Station C,2024-09-26T23:00:00,0.0,0.0,33.7,Clear,84
Station C,2024-09-27T00:00:00,4.2,2.3,7.2,Snow,38
Station A,2024-09-27T01:00:00,3.1,0.0,22.1,Rain,21
Station A,2024-09-27T02:00:00,0.0,0.0,32.3,Cloudy,97
Station D,2024-09-27T03:00:00,0.2,0.0,22.9,Rain,62
Station B,2024-09-27T04:00:00,0.0,0.0,-3.4,Cloudy,23
Station D,2024-09-27T05:00:00,1.6,3.7,24.7,Snow,99
Station C,2024-09-27T06:00:00,0.0,0.0,5.4,Clear,14
Station D,2024-09-27T07:00:00,4.2,0.0,14.3,Rain,59
Station A,2024-09-27T08:00:00,0.0,0.0,29.9,Clear,2
Station D,2024-09-27T09:00:00,0.0,0.0,22.9,Cloudy,82
Station B,2024-09-27T10:00:00,0.0,0.0,12.9,Cloudy,38
Station A,2024-09-27T11:00:00,0.0,0.0,33.7,Cloudy,50
Station A,2024-09-27T12:00:00,3.5,0.0,5.6,Rain,89
Station A,2024-09-27T13:00:00,3.4,1.6,12.4,Snow,47
Station B,2024-09-27T14:00:00,0.0,0.0,12.1,Cloudy,24
Station C,2024-09-27T15:00:00,3.2,0.5,32.0,Snow,68
Station C,2024-09-27T16:00:00,3.1,0.0,14.7,Rain,13
Station D,2024-09-27T17:00:00,0.7,0.0,10.4,Rain,41
Station D,2024-09-27T18:00:00,0.0,0.0,-7.9,Clear,8
Station A,2024-09-27T19:00:00,8.3,0.0,25.5,Rain,37
Station D,2024-09-27T20:00:00,0.0,0.0,18.2,Cloudy,10
Station B,2024-09-27T21:00:00,8.5,4.6,4.1,Snow,59
Station A,2024-09-27T22:00:00,6.2,0.0,12.7,Rain,14
Station C,2024-09-27T23:00:00,1.0,4.1,28.9,Snow,51
Station B,2024-09-28T00:00:00,0.0,0.0,-9.2,Clear,90
Station D,2024-09-28T01:00:00,8.1,0.0,6.2,Rain,28
Station B,2024-09-28T02:00:00,0.0,0.0,7.0,Cloudy,88
Station B,2024-09-28T03:00:00,6.9,0.6,-5.7,Snow,74
Station D,2024-09-28T04:00:00,3.2,1.4,1.3,Snow,27
Station B,2024-09-28T05:00:00,0.0,0.0,8.7,Cloudy,3
Station C,2024-09-28T06:00:00,0.0,0.0,-9.5,Cloudy,6
Station D,2024-09-28T07:00:00,9.5,0.0,18.2,Rain,51
Station A,2024-09-28T08:00:00,0.0,0.0,13.3,Clear,64
Station B,2024-09-28T09:00:00,0.0,0.0,27.5,Clear,77
Station B,2024-09-28T10:00:00,2.1,0.2,12.8,Snow,56
Station A,2024-09-28T11:00:00,0.0,0.0,19.8,Clear,49
Station A,2024-09-28T12:00:00,0.0,0.0,0.2,Clear,0
Station D,2024-09-28T13:00:00,0.0,0.0,-7.0,Cloudy,55
Station C,2024-09-28T14:00:00,0.0,0.0,18.2,Clear,60
Station A,2024-09-28T15:00:00,0.0,0.0,-8.7,Clear,7
Station B,2024-09-28T16:00:00,0.0,0.0,18.7,Clear,87
Station A,2024-09-28T17:00:00,7.3,0.0,-6.4,Rain,1
Station C,2024-09-28T18:00:00,0.0,0.0,-3.3,Clear,74
Station C,2024-09-28T19:00:00,0.0,0.0,10.2,Cloudy,82
Station D,2024-09-28T20:00:00,0.0,0.0,22.9,Clear,66
Station A,2024-09-28T21:00:00,7.4,0.0,18.6,Rain,88
Station C,2024-09-28T22:00:00,0.4,5.0,11.9,Snow,39
Station D,2024-09-28T23:00:00,0.0,0.0,-1.7,Clear,77
Station B,2024-09-29T00:00:00,0.0,0.0,30.0,Cloudy,66
Station A,2024-09-29T01:00:00,7.8,1.9,18.6,Snow,68
Station D,2024-09-29T02:00:00,1.2,3.6,17.8,Snow,87
Station D,2024-09-29T03:00:00,8.4,4.1,-8.8,Snow,86
Station D,2024-09-29T04:00:00,3.7,0.0,23.0,Rain,68
Station C,2024-09-29T05:00:00,2.1,3.3,9.5,Snow,62
Station D,2024-09-29T06:00:00,4.1,0.0,23.0,Rain,4
Station B,2024-09-29T07:00:00,2.2,1.2,27.7,Snow,30
Station A,2024-09-29T08:00:00,0.0,0.0,12.4,Cloudy,55
Station D,2024-09-29T09:00:00,0.0,0.0,1.1,Clear,57
Station D,2024-09-29T10:00:00,0.0,0.0,23.5,Clear,95
Station D,2024-09-29T11:00:00,0.0,0.0,-7.0,Cloudy,17
Station C,2024-09-29T12:00:00,1.7,3.1,15.2,Snow,87
Station B,2024-09-29T13:00:00,8.7,0.0,25.0,Rain,42
Station B,2024-09-29T14:00:00,0.0,0.0,13.5,Clear,65
Station A,2024-09-29T15:00:00,7.3,4.2,22.9,Snow,76
Station B,2024-09-29T16:00:00,0.0,0.0,19.8,Cloudy,87
Station C,2024-09-29T17:00:00,0.0,0.0,3.8,Cloudy,98
Station D,2024-09-29T18:00:00,5.5,0.0,-9.9,Rain,58
Station A,2024-09-29T19:00:00,0.0,0.0,9.8,Clear,90
Station C,2024-09-29T20:00:00,4.2,4.2,1.5,Snow,30
Station D,2024-09-29T21:00:00,0.0,0.0,21.3,Cloudy,80
Station B,2024-09-29T22:00:00,3.8,0.0,12.7,Rain,1
Station A,2024-09-29T23:00:00,0.0,0.0,28.1,Cloudy,18
Station D,2024-09-30T00:00:00,0.0,0.0,20.5,Clear,8
Station D,2024-09-30T01:00:00,0.0,0.0,-5.0,Clear,59
Station B,2024-09-30T02:00:00,0.0,0.0,26.4,Clear,60
Station B,2024-09-30T03:00:00,0.0,0.0,-5.3,Clear,31
Station C,2024-09-30T04:00:00,0.0,0.0,31.3,Clear,24
Station A,2024-09-30T05:00:00,9.4,2.4,3.3,Snow,30
Station C,2024-09-30T06:00:00,3.3,4.0,6.4,Snow,44
Station C,2024-09-30T07:00:00,7.9,0.0,-6.6,Rain,75
Station D,2024-09-30T08:00:00,2.0,1.0,-8.9,Snow,24
Station C,2024-09-30T09:00:00,4.5,1.5,-9.1,Snow,42
Station C,2024-09-30T10:00:00,0.0,0.0,34.2,Clear,8
Station B,2024-09-30T11:00:00,8.1,3.3,10.7,Snow,33
Station D,2024-09-30T12:00:00,8.2,1.0,18.1,Snow,64
Station B,2024-09-30T13:00:00,4.3,0.0,14.6,Rain,35
Station C,2024-09-30T14:00:00,0.0,0.0,31.3,Cloudy,44
Station C,2024-09-30T15:00:00,0.0,0.0,23.1,Cloudy,44
Station D,2024-09-30T16:00:00,0.0,0.0,-3.1,Cloudy,76
Station A,2024-09-30T17:00:00,0.0,0.0,31.3,Cloudy,18
Station C,2024-09-30T18:00:00,0.0,0.0,9.3,Clear,22
Station C,2024-09-30T19:00:00,6.1,0.5,-8.8,Snow,91
Station A,2024-09-30T20:00:00,0.0,0.0,28.6,Clear,49
Station B,2024-09-30T21:00:00,10.0,0.7,4.3,Snow,16
Station D,2024-09-30T22:00:00,0.0,0.0,34.2,Clear,14
Station C,2024-09-30T23:00:00,0.0,0.0,13.0,Clear,17
Station D,2024-10-01T00:00:00,0.0,0.0,24.1,Cloudy,30
Station B,2024-10-01T01:00:00,4.9,0.0,-4.8,Rain,46
Station D,2024-10-01T02:00:00,0.0,0.0,22.2,Clear,87
Station A,2024-10-01T03:00:00,0.0,0.0,-3.7,Clear,60
Station C,2024-10-01T04:00:00,0.0,0.0,22.9,Clear,31
Station C,2024-10-01T05:00:00,0.0,0.0,9.4,Cloudy,45
Station B,2024-10-01T06:00:00,6.3,0.0,21.4,Rain,45
Station C,2024-10-01T07:00:00,0.0,0.0,25.7,Clear,34
Station D,2024-10-01T08:00:00,0.0,0.0,20.0,Cloudy,68
Station B,2024-10-01T09:00:00,1.6,0.0,7.4,Rain,36
Station D,2024-10-01T10:00:00,0.0,0.0,12.0,Cloudy,76
Station C,2024-10-01T11:00:00,7.2,1.1,-3.6,Snow,29
Station B,2024-10-01T12:00:00,8.7,3.6,10.4,Snow,25
Station C,2024-10-01T13:00:00,10.0,0.0,3.2,Rain,13
Station C,2024-10-01T14:00:00,2.8,2.3,17.5,Snow,44
Station D,2024-10-01T15:00:00,0.8,0.0,2.3,Rain,27
Station C,2024-10-01T16:00:00,0.0,0.0,21.1,Clear,49
Station B,2024-10-01T17:00:00,0.0,0.0,-4.2,Cloudy,80
Station B,2024-10-01T18:00:00,5.8,0.0,6.8,Rain,93
Station A,2024-10-01T19:00:00,8.1,2.5,4.3,Snow,61
Station C,2024-10-01T20:00:00,4.2,1.7,31.0,Snow,3
Station D,2024-10-01T21:00:00,0.0,0.0,-8.8,Cloudy,23
Station A,2024-10-01T22:00:00,5.5,0.0,29.0,Rain,78
Station C,2024-10-01T23:00:00,0.0,0.0,-4.7,Cloudy,54
Station C,2024-10-02T00:00:00,0.5,4.9,-4.0,Snow,70
Station D,2024-10-02T01:00:00,0.0,0.0,12.6,Clear,76
Station B,2024-10-02T02:00:00,0.0,0.0,18.2,Rain,22
Station B,2024-10-02T03:00:00,5.6,0.0,1.7,Rain,86
Station B,2024-10-02T04:00:00,5.9,4.8,16.1,Snow,99
Station A,2024-10-02T05:00:00,0.0,0.0,25.8,Clear,1
Station B,2024-10-02T06:00:00,7.9,0.0,15.7,Rain,59
Station C,2024-10-02T07:00:00,0.0,0.0,9.4,Cloudy,21
Station B,2024-10-02T08:00:00,8.6,0.0,14.8,Rain,6
Station A,2024-10-02T09:00:00,0.0,0.0,11.7,Clear,29
Station A,2024-10-02T10:00:00,5.4,0.0,30.3,Rain,6
Station A,2024-10-02T11:00:00,6.7,0.0,-2.7,Rain,73
Station C,2024-10-02T12:00:00,0.0,0.0,-1.6,Clear,99
Station A,2024-10-02T13:00:00,0.0,0.0,16.3,Clear,73
Station C,2024-10-02T14:00:00,0.0,0.0,25.1,Clear,13
Station A,2024-10-02T15:00:00,0.0,0.0,3.3,Cloudy,51
Station D,2024-10-02T16:00:00,0.0,0.0,5.5,Cloudy,89
Station B,2024-10-02T17:00:00,5.1,0.0,15.9,Rain,77
Station B,2024-10-02T18:00:00,0.0,0.0,31.9,Cloudy,72
Station D,2024-10-02T19:00:00,9.8,5.0,5.1,Snow,9
Station C,2024-10-02T20:00:00,3.0,3.4,25.4,Snow,10
Station A,2024-10-02T21:00:00,0.8,3.2,17.0,Snow,11
Station B,2024-10-02T22:00:00,0.0,0.0,26.7,Cloudy,51
Station D,2024-10-02T23:00:00,0.0,0.0,2.0,Cloudy,25
Station C,2024-10-03T00:00:00,9.3,4.9,1.1,Snow,53
Station B,2024-10-03T01:00:00,0.6,1.5,6.9,Snow,7
Station C,2024-10-03T02:00:00,1.1,0.0,21.9,Rain,76
Station C,2024-10-03T03:00:00,0.0,0.0,-0.8,Clear,60
Station C,2024-10-03T04:00:00,0.0,0.0,0.0,Clear,35
Station A,2024-10-03T05:00:00,0.0,0.0,-5.8,Clear,89
Station A,2024-10-03T06:00:00,0.0,0.0,1.2,Clear,52
Station C,2024-10-03T07:00:00,0.0,0.0,7.3,Cloudy,20
Station A,2024-10-03T08:00:00,3.3,1.6,19.4,Snow,64
Station C,2024-10-03T09:00:00,0.0,0.0,16.1,Cloudy,51
Station C,2024-10-03T10:00:00,2.0,0.0,33.0,Rain,68
Station A,2024-10-03T11:00:00,0.0,0.0,33.0,Clear,4
Station A,2024-10-03T12:00:00,0.0,0.0,32.0,Cloudy,24
Station D,2024-10-03T13:00:00,0.0,0.0,26.0,Cloudy,49
Station B,2024-10-03T14:00:00,0.0,0.0,5.6,Clear,57
Station D,2024-10-03T15:00:00,0.6,0.0,13.2,Rain,2
Station A,2024-10-03T16:00:00,1.0,4.0,6.9,Snow,79
Station D,2024-10-03T17:00:00,2.9,0.0,22.6,Rain,27
Station C,2024-10-03T18:00:00,0.0,0.0,-1.5,Cloudy,76
Station D,2024-10-03T19:00:00,2.6,2.8,22.3,Snow,93
Station A,2024-10-03T20:00:00,0.0,0.0,34.6,Cloudy,98
Station D,2024-10-03T21:00:00,2.4,0.3,18.2,Snow,90
Station B,2024-10-03T22:00:00,0.0,0.0,18.2,Clear,62
Station D,2024-10-03T23:00:00,0.0,0.0,33.4,Cloudy,31
Station A,2024-10-04T00:00:00,0.0,0.0,23.3,Clear,82
Station D,2024-10-04T01:00:00,3.6,0.5,-5.6,Snow,53
Station C,2024-10-04T02:00:00,4.7,0.0,1.8,Rain,16
Station C,2024-10-04T03:00:00,0.0,0.0,17.4,Cloudy,44
Station A,2024-10-04T04:00:00,0.0,0.0,1.5,Cloudy,43
Station C,2024-10-04T05:00:00,0.0,0.0,7.6,Clear,76
Station C,2024-10-04T06:00:00,0.0,0.0,29.5,Clear,88
Station C,2024-10-04T07:00:00,6.5,0.0,9.0,Rain,73
Station D,2024-10-04T08:00:00,8.3,0.0,14.8,Rain,31
Station A,2024-10-04T09:00:00,4.0,1.8,7.6,Snow,51
Station C,2024-10-04T10:00:00,0.0,0.0,33.5,Cloudy,1
Station D,2024-10-04T11:00:00,9.0,3.9,8.2,Snow,1
Station C,2024-10-04T12:00:00,4.7,0.0,-7.4,Rain,96
Station B,2024-10-04T13:00:00,6.2,0.0,20.4,Rain,5
Station B,2024-10-04T14:00:00,0.0,0.0,-4.6,Cloudy,58
Station B,2024-10-04T15:00:00,0.0,0.0,-1.9,Cloudy,45
Station D,2024-10-04T16:00:00,3.4,2.5,28.7,Snow,22
Station A,2024-10-04T17:00:00,0.0,0.0,19.5,Cloudy,42
Station A,2024-10-04T18:00:00,0.0,0.0,34.4,Clear,85
Station B,2024-10-04T19:00:00,0.0,0.0,18.2,Cloudy,82
Station C,2024-10-04T20:00:00,0.0,0.0,2.4,Cloudy,5
Station C,2024-10-04T21:00:00,0.0,0.0,10.4,Clear,99
Station B,2024-10-04T22:00:00,0.0,0.0,-6.5,Clear,97
Station B,2024-10-04T23:00:00,8.4,0.0,-2.0,Rain,53
Station B,2024-10-05T00:00:00,0.0,0.0,12.9,Clear,99
Station D,2024-10-05T01:00:00,3.4,0.0,-3.2,Rain,72
Station C,2024-10-05T02:00:00,3.8,3.2,-7.2,Snow,96
Station B,2024-10-05T03:00:00,0.0,0.0,9.5,Cloudy,12
Station A,2024-10-05T04:00:00,0.0,0.0,-3.0,Clear,65
Station D,2024-10-05T05:00:00,1.3,0.0,-6.1,Rain,86
Station A,2024-10-05T06:00:00,0.0,0.0,-1.2,Cloudy,88
Station A,2024-10-05T07:00:00,7.1,0.0,34.7,Rain,34
Station D,2024-10-05T08:00:00,3.8,1.7,24.0,Snow,74
Station A,2024-10-05T09:00:00,0.4,1.5,23.7,Snow,15
Station C,2024-10-05T10:00:00,0.0,0.0,34.1,Clear,80
Station C,2024-10-05T11:00:00,0.0,0.0,34.7,Cloudy,26
Station C,2024-10-05T12:00:00,0.0,0.0,0.4,Cloudy,16
Station D,2024-10-05T13:00:00,6.6,0.0,34.5,Rain,29
Station D,2024-10-05T14:00:00,0.0,0.0,-7.0,Cloudy,8
Station B,2024-10-05T15:00:00,8.4,4.9,28.0,Snow,96
Station A,2024-10-05T16:00:00,2.6,0.2,9.3,Snow,60
Station A,2024-10-05T17:00:00,8.6,1.2,27.6,Snow,97
Station A,2024-10-05T18:00:00,0.0,0.0,24.5,Clear,87
Station C,2024-10-05T19:00:00,0.0,0.0,31.6,Cloudy,82
Station D,2024-10-05T20:00:00,0.2,2.7,5.6,Snow,90
Station D,2024-10-05T21:00:00,0.0,0.0,10.7,Cloudy,17
Station B,2024-10-05T22:00:00,0.0,0.0,5.3,Clear,21
Station C,2024-10-05T23:00:00,0.0,0.0,24.8,Clear,62
Station D,2024-10-06T00:00:00,2.1,1.8,4.2,Snow,51
Station A,2024-10-06T01:00:00,0.7,0.0,0.6,Rain,54
Station B,2024-10-06T02:00:00,7.0,0.0,1.8,Rain,58
Station A,2024-10-06T03:00:00,5.4,0.0,26.3,Rain,86
Station B,2024-10-06T04:00:00,0.0,0.0,22.1,Cloudy,82
Station C,2024-10-06T05:00:00,6.7,0.0,25.5,Rain,58
Station C,2024-10-06T06:00:00,8.7,1.6,17.9,Snow,99
